instant,year,month,day,weekday,season,is_holiday,is_weekend,working,weather_code,t1,t2,hum,wind_speed,cnt,n_hours_observed
524,2016,6,10,Friday,1.0,0.0,0.0,1,1.0,17.6,17.6,64.2,10.0,39637,24
525,2016,6,11,Saturday,1.0,0.0,1.0,0,7.0,18.2,18.2,73.5,7.1,28628,24
526,2016,6,12,Sunday,1.0,0.0,1.0,0,2.0,17.2,17.2,81.6,11.5,17841,24
527,2016,6,13,Monday,1.0,0.0,0.0,1,7.0,16.7,16.7,81.2,15.3,27293,24
528,2016,6,14,Tuesday,1.0,0.0,0.0,1,7.0,16.2,16.2,81.1,16.9,29852,24
529,2016,6,15,Wednesday,1.0,0.0,0.0,1,2.0,16.5,16.5,68.1,15.9,37311,24
530,2016,6,16,Thursday,1.0,0.0,0.0,1,3.0,16.0,16.0,75.6,10.6,31110,24
531,2016,6,17,Friday,1.0,0.0,0.0,1,3.0,15.5,15.5,80.9,10.0,31641,24
532,2016,6,18,Saturday,1.0,0.0,1.0,0,3.0,14.9,14.9,76.2,11.2,29226,24
533,2016,6,19,Sunday,1.0,0.0,1.0,0,7.0,17.0,17.0,72.7,16.4,30954,24
534,2016,6,20,Monday,1.0,0.0,0.0,1,7.0,18.1,18.1,80.7,20.4,22057,24
535,2016,6,21,Tuesday,1.0,0.0,0.0,1,2.0,18.8,18.8,65.7,16.1,38551,24
536,2016,6,22,Wednesday,1.0,0.0,0.0,1,3.0,19.1,19.1,78.9,11.3,36226,24
537,2016,6,23,Thursday,1.0,0.0,0.0,1,7.0,19.9,19.9,90.0,10.6,24852,24
538,2016,6,24,Friday,1.0,0.0,0.0,1,2.0,19.4,19.4,59.0,21.7,18380,9
539,2016,6,25,Saturday,1.0,0.0,1.0,0,7.0,16.1,16.1,73.5,13.6,25939,24
540,2016,6,26,Sunday,1.0,0.0,1.0,0,7.0,16.6,16.6,71.1,19.3,29112,24
541,2016,6,27,Monday,1.0,0.0,0.0,1,1.0,18.1,18.1,69.0,16.0,33299,24
542,2016,6,28,Tuesday,1.0,0.0,0.0,1,7.0,16.6,16.6,63.0,12.3,31288,24
543,2016,6,29,Wednesday,1.0,0.0,0.0,1,7.0,15.4,15.4,78.3,23.0,31210,24
544,2016,6,30,Thursday,1.0,0.0,0.0,1,7.0,17.2,17.2,74.1,18.4,35432,24
545,2016,7,1,Friday,1.0,0.0,0.0,1,3.0,16.8,16.8,73.3,22.3,27730,24
546,2016,7,2,Saturday,1.0,0.0,1.0,0,2.0,15.5,15.5,65.8,23.8,30322,24
547,2016,7,3,Sunday,1.0,0.0,1.0,0,2.0,16.9,16.9,65.6,14.4,33668,24
548,2016,7,4,Monday,1.0,0.0,0.0,1,3.0,17.5,17.5,71.9,15.5,37221,24
549,2016,7,5,Tuesday,1.0,0.0,0.0,1,3.0,18.0,18.0,63.4,19.5,40463,24
550,2016,7,6,Wednesday,1.0,0.0,0.0,1,1.0,17.7,17.6,53.5,9.6,42412,24
551,2016,7,7,Thursday,1.0,0.0,0.0,1,1.0,19.3,19.3,59.9,14.4,39157,24
552,2016,7,8,Friday,1.0,0.0,0.0,1,2.0,19.6,19.6,66.2,23.1,36842,24
553,2016,7,9,Saturday,1.0,0.0,1.0,0,1.0,20.1,20.1,67.8,19.8,33968,24
554,2016,7,10,Sunday,1.0,0.0,1.0,0,2.0,19.4,19.4,72.3,22.6,29135,24
555,2016,7,11,Monday,1.0,0.0,0.0,1,3.0,18.0,18.0,73.7,22.0,32420,24
556,2016,7,12,Tuesday,1.0,0.0,0.0,1,7.0,15.7,15.7,78.5,15.4,29869,24
557,2016,7,13,Wednesday,1.0,0.0,0.0,1,7.0,15.5,15.5,70.4,15.1,35691,24
558,2016,7,14,Thursday,1.0,0.0,0.0,1,1.0,17.2,17.2,59.1,13.5,39923,24
559,2016,7,15,Friday,1.0,0.0,0.0,1,4.0,17.4,17.4,69.5,16.7,36601,24
560,2016,7,16,Saturday,1.0,0.0,1.0,0,4.0,21.6,21.7,69.9,20.7,38349,24
561,2016,7,17,Sunday,1.0,0.0,1.0,0,2.0,23.0,23.0,67.2,17.9,37769,24
562,2016,7,18,Monday,1.0,0.0,0.0,1,1.0,23.5,23.4,58.5,8.3,43195,24
563,2016,7,19,Tuesday,1.0,0.0,0.0,1,1.0,24.6,24.7,62.6,14.5,46021,24
564,2016,7,20,Wednesday,1.0,0.0,0.0,1,1.0,25.0,25.0,59.0,19.0,44664,24
565,2016,7,21,Thursday,1.0,0.0,0.0,1,1.0,20.8,20.8,61.9,11.1,41272,24
566,2016,7,22,Friday,1.0,0.0,0.0,1,2.0,21.1,21.1,66.9,8.9,35996,24
567,2016,7,23,Saturday,1.0,0.0,1.0,0,1.0,22.1,22.1,64.3,10.0,41466,24
568,2016,7,24,Sunday,1.0,0.0,1.0,0,3.0,20.8,20.8,67.5,16.6,38553,24
569,2016,7,25,Monday,1.0,0.0,0.0,1,1.0,20.4,20.1,58.9,18.4,40577,24
570,2016,7,26,Tuesday,1.0,0.0,0.0,1,2.0,19.8,19.7,61.2,14.1,42021,24
571,2016,7,27,Wednesday,1.0,0.0,0.0,1,7.0,20.5,20.5,71.8,17.0,33339,24
572,2016,7,28,Thursday,1.0,0.0,0.0,1,3.0,19.0,19.0,66.0,12.0,31244,22
573,2016,7,29,Friday,1.0,0.0,0.0,1,2.0,19.9,19.9,72.2,17.7,35353,24
574,2016,7,30,Saturday,1.0,0.0,1.0,0,2.0,19.5,19.4,63.3,10.5,45608,24
575,2016,7,31,Sunday,1.0,0.0,1.0,0,2.0,18.8,18.8,55.5,10.7,44678,23
576,2016,8,1,Monday,1.0,0.0,0.0,1,7.0,16.8,16.8,67.9,12.6,29749,24
577,2016,8,2,Tuesday,1.0,0.0,0.0,1,7.0,18.9,18.9,86.8,17.3,28593,24
578,2016,8,3,Wednesday,1.0,0.0,0.0,1,4.0,20.7,20.7,67.6,24.7,40268,24
579,2016,8,4,Thursday,1.0,0.0,0.0,1,3.0,19.2,19.2,63.0,23.8,39082,24
580,2016,8,5,Friday,1.0,0.0,0.0,1,2.0,19.7,19.5,62.4,16.0,35991,23
581,2016,8,6,Saturday,1.0,0.0,1.0,0,1.0,20.5,20.5,58.7,14.4,41885,24
582,2016,8,7,Sunday,1.0,0.0,1.0,0,4.0,21.6,21.6,64.7,24.4,38076,24
583,2016,8,8,Monday,1.0,0.0,0.0,1,1.0,18.4,18.4,54.3,21.4,37769,24
584,2016,8,9,Tuesday,1.0,0.0,0.0,1,1.0,16.8,16.8,52.2,16.4,39514,24
585,2016,8,10,Wednesday,1.0,0.0,0.0,1,1.0,16.2,16.2,59.1,14.4,38430,24
586,2016,8,11,Thursday,1.0,0.0,0.0,1,7.0,19.0,19.0,64.8,20.3,37626,24
587,2016,8,12,Friday,1.0,0.0,0.0,1,1.0,21.0,21.0,61.6,21.2,40159,24
588,2016,8,13,Saturday,1.0,0.0,1.0,0,1.0,20.3,20.3,61.7,19.5,43041,24
589,2016,8,14,Sunday,1.0,0.0,1.0,0,4.0,19.2,19.1,53.9,9.2,43848,24
590,2016,8,15,Monday,1.0,0.0,0.0,1,2.0,18.2,18.2,64.8,14.7,40236,23
591,2016,8,16,Tuesday,1.0,0.0,0.0,1,2.0,18.0,18.0,68.6,14.0,38911,22
592,2016,8,17,Wednesday,1.0,0.0,0.0,1,1.0,19.2,19.2,66.3,12.3,42439,24
593,2016,8,18,Thursday,1.0,0.0,0.0,1,1.0,19.4,19.3,69.1,13.2,38983,24
594,2016,8,19,Friday,1.0,0.0,0.0,1,2.0,17.9,17.9,83.7,12.5,25593,24
595,2016,8,20,Saturday,1.0,0.0,1.0,0,2.0,17.9,17.9,70.1,26.2,24371,24
596,2016,8,21,Sunday,1.0,0.0,1.0,0,3.0,18.6,18.6,68.4,26.3,28219,24
597,2016,8,22,Monday,1.0,0.0,0.0,1,2.0,20.8,20.8,68.7,20.3,35693,24
598,2016,8,23,Tuesday,1.0,0.0,0.0,1,1.0,23.1,23.0,60.0,10.3,42060,24
599,2016,8,24,Wednesday,1.0,0.0,0.0,1,1.0,25.5,25.6,60.1,6.8,40664,24
600,2016,8,25,Thursday,1.0,0.0,0.0,1,1.0,24.0,24.4,67.0,8.3,37742,24
601,2016,8,26,Friday,1.0,0.0,0.0,1,1.0,23.2,23.0,56.1,10.2,37697,24
602,2016,8,27,Saturday,1.0,0.0,1.0,0,1.0,21.2,21.2,69.2,15.2,32188,24
603,2016,8,28,Sunday,1.0,0.0,1.0,0,3.0,20.0,20.0,74.6,18.2,25849,24
604,2016,8,29,Monday,1.0,1.0,0.0,0,2.0,19.5,19.4,65.4,8.3,34176,24
605,2016,8,30,Tuesday,1.0,0.0,0.0,1,1.0,20.8,20.8,54.8,8.6,39473,24
606,2016,8,31,Wednesday,1.0,0.0,0.0,1,1.0,19.8,19.8,63.1,15.3,38989,24
607,2016,9,1,Thursday,2.0,0.0,0.0,1,2.0,19.3,19.3,62.2,13.8,39270,23
608,2016,9,3,Saturday,2.0,0.0,1.0,0,7.0,19.4,19.4,75.4,21.9,15265,12
609,2016,9,4,Sunday,2.0,0.0,1.0,0,3.0,18.9,18.9,69.9,23.4,27512,24
610,2016,9,5,Monday,2.0,0.0,0.0,1,7.0,19.0,19.0,82.5,9.4,27873,24
611,2016,9,6,Tuesday,2.0,0.0,0.0,1,3.0,22.2,22.2,79.3,10.3,37629,24
612,2016,9,7,Wednesday,2.0,0.0,0.0,1,4.0,22.6,22.6,66.9,9.6,39816,24
613,2016,9,8,Thursday,2.0,0.0,0.0,1,2.0,20.2,20.0,62.3,19.3,40555,24
614,2016,9,9,Friday,2.0,0.0,0.0,1,3.0,19.5,19.5,72.6,17.5,36151,24
615,2016,9,10,Saturday,2.0,0.0,1.0,0,7.0,19.2,19.2,80.5,16.3,17080,24
616,2016,9,11,Sunday,2.0,0.0,1.0,0,1.0,16.9,16.8,63.9,9.0,39403,24
617,2016,9,12,Monday,2.0,0.0,0.0,1,2.0,20.5,20.5,65.1,11.5,39261,24
618,2016,9,13,Tuesday,2.0,0.0,0.0,1,1.0,24.8,24.6,62.2,13.5,43573,24
619,2016,9,14,Wednesday,2.0,0.0,0.0,1,1.0,23.5,23.5,63.3,10.4,44478,24
620,2016,9,15,Thursday,2.0,0.0,0.0,1,1.0,22.6,22.7,66.8,10.0,42135,24
621,2016,9,16,Friday,2.0,0.0,0.0,1,7.0,17.3,17.3,79.2,17.3,21967,24
622,2016,9,17,Saturday,2.0,0.0,1.0,0,4.0,15.4,15.4,80.7,19.9,27182,24
623,2016,9,18,Sunday,2.0,0.0,1.0,0,3.0,17.1,17.1,78.2,7.8,29463,24
624,2016,9,19,Monday,2.0,0.0,0.0,1,4.0,18.1,18.1,70.1,7.3,33109,24
625,2016,9,20,Tuesday,2.0,0.0,0.0,1,7.0,16.8,16.8,78.4,6.4,37292,24
626,2016,9,21,Wednesday,2.0,0.0,0.0,1,1.0,18.1,18.0,70.2,9.4,40267,24
627,2016,9,22,Thursday,2.0,0.0,0.0,1,3.0,17.4,17.4,71.3,11.6,38043,24
628,2016,9,23,Friday,2.0,0.0,0.0,1,1.0,15.7,15.7,59.4,10.4,38528,24
629,2016,9,24,Saturday,2.0,0.0,1.0,0,1.0,18.8,18.6,62.0,15.8,35786,24
630,2016,9,25,Sunday,2.0,0.0,1.0,0,1.0,17.7,17.7,62.2,19.9,29663,24
631,2016,9,26,Monday,2.0,0.0,0.0,1,2.0,15.4,15.4,69.1,10.5,34774,24
632,2016,9,27,Tuesday,2.0,0.0,0.0,1,3.0,17.1,17.1,75.9,15.6,35751,24
633,2016,9,28,Wednesday,2.0,0.0,0.0,1,3.0,17.9,17.9,75.4,21.2,38529,24
634,2016,9,29,Thursday,2.0,0.0,0.0,1,2.0,17.6,17.6,69.6,24.8,34511,24
635,2016,9,30,Friday,2.0,0.0,0.0,1,1.0,15.3,15.3,66.6,16.8,33753,24
636,2016,10,1,Saturday,2.0,0.0,1.0,0,7.0,13.0,13.0,81.7,9.0,17593,24
637,2016,10,2,Sunday,2.0,0.0,1.0,0,2.0,13.2,13.2,71.9,13.6,27022,24
638,2016,10,3,Monday,2.0,0.0,0.0,1,1.0,13.2,13.1,69.1,6.5,35582,24
639,2016,10,4,Tuesday,2.0,0.0,0.0,1,2.0,14.8,14.8,77.7,20.6,36807,24
640,2016,10,5,Wednesday,2.0,0.0,0.0,1,1.0,14.3,14.3,62.7,28.7,35993,24
641,2016,10,6,Thursday,2.0,0.0,0.0,1,3.0,13.3,13.3,59.4,19.4,35005,24
642,2016,10,7,Friday,2.0,0.0,0.0,1,3.0,14.0,14.0,73.7,11.0,33050,24
643,2016,10,8,Saturday,2.0,0.0,1.0,0,7.0,14.0,14.0,77.1,9.0,26884,24
644,2016,10,9,Sunday,2.0,0.0,1.0,0,1.0,12.1,11.8,72.0,10.1,25082,24
645,2016,10,10,Monday,2.0,0.0,0.0,1,1.0,10.4,10.0,75.6,9.2,32760,24
646,2016,10,11,Tuesday,2.0,0.0,0.0,1,2.0,10.9,10.6,75.2,7.9,34914,24
647,2016,10,12,Wednesday,2.0,0.0,0.0,1,7.0,12.6,12.5,76.8,13.7,32282,24
648,2016,10,13,Thursday,2.0,0.0,0.0,1,7.0,11.2,10.5,77.5,17.4,30587,24
649,2016,10,14,Friday,2.0,0.0,0.0,1,3.0,12.0,12.0,74.6,11.3,32324,24
650,2016,10,15,Saturday,2.0,0.0,1.0,0,7.0,13.2,13.2,78.2,8.8,23488,24
651,2016,10,16,Sunday,2.0,0.0,1.0,0,7.0,13.9,13.6,82.9,14.4,18527,24
652,2016,10,17,Monday,2.0,0.0,0.0,1,1.0,14.2,14.2,76.2,14.3,28734,24
653,2016,10,18,Tuesday,2.0,0.0,0.0,1,1.0,12.1,12.0,68.8,24.1,32771,24
654,2016,10,19,Wednesday,2.0,0.0,0.0,1,2.0,12.0,11.7,70.0,18.6,33673,24
655,2016,10,20,Thursday,2.0,0.0,0.0,1,3.0,11.9,11.6,78.0,14.0,32344,24
656,2016,10,21,Friday,2.0,0.0,0.0,1,3.0,11.1,10.1,81.8,12.6,30567,24
657,2016,10,22,Saturday,2.0,0.0,1.0,0,2.0,10.5,10.2,79.6,8.3,26020,24
658,2016,10,23,Sunday,2.0,0.0,1.0,0,2.0,10.3,9.9,78.5,13.3,23553,24
659,2016,10,24,Monday,2.0,0.0,0.0,1,2.0,11.7,11.3,74.7,11.2,30053,24
660,2016,10,25,Tuesday,2.0,0.0,0.0,1,3.0,11.8,11.8,79.1,5.2,32992,24
661,2016,10,26,Wednesday,2.0,0.0,0.0,1,2.0,13.5,13.5,81.8,11.8,34010,24
662,2016,10,27,Thursday,2.0,0.0,0.0,1,2.0,12.9,12.7,79.6,17.0,33888,24
663,2016,10,28,Friday,2.0,0.0,0.0,1,3.0,14.6,14.6,74.8,13.5,33420,24
664,2016,10,29,Saturday,2.0,0.0,1.0,0,4.0,14.3,14.3,84.0,3.1,27785,24
665,2016,10,30,Sunday,2.0,0.0,1.0,0,4.0,11.1,11.1,94.2,5.1,23535,23
666,2016,10,31,Monday,2.0,0.0,0.0,1,4.0,12.7,12.7,89.3,6.4,34461,24
667,2016,11,1,Tuesday,2.0,0.0,0.0,1,3.0,10.5,10.1,86.6,8.6,32054,24
668,2016,11,2,Wednesday,2.0,0.0,0.0,1,1.0,8.0,6.6,70.3,10.0,32038,24
669,2016,11,3,Thursday,2.0,0.0,0.0,1,1.0,7.9,6.6,72.0,9.9,30891,24
670,2016,11,4,Friday,2.0,0.0,0.0,1,7.0,9.4,8.4,79.9,9.2,21932,24
671,2016,11,5,Saturday,2.0,0.0,1.0,0,3.0,7.0,4.1,74.8,17.1,19420,24
672,2016,11,6,Sunday,2.0,0.0,1.0,0,1.0,5.6,2.0,73.9,19.0,13406,24
673,2016,11,7,Monday,2.0,0.0,0.0,1,2.0,6.8,3.8,76.6,16.8,17193,24
674,2016,11,8,Tuesday,2.0,0.0,0.0,1,1.0,4.8,2.1,74.0,11.1,26147,24
675,2016,11,9,Wednesday,2.0,0.0,0.0,1,7.0,7.6,4.7,85.3,18.9,18700,24
676,2016,11,10,Thursday,2.0,0.0,0.0,1,2.0,8.1,5.5,78.7,18.0,25830,24
677,2016,11,11,Friday,2.0,0.0,0.0,1,1.0,7.3,5.7,74.3,9.5,27814,24
678,2016,11,12,Saturday,2.0,0.0,1.0,0,7.0,9.3,7.8,85.9,10.8,8990,23
679,2016,11,13,Sunday,2.0,0.0,1.0,0,1.0,8.6,7.5,83.5,8.3,19044,24
680,2016,11,14,Monday,2.0,0.0,0.0,1,3.0,10.8,10.2,85.2,14.1,24618,24
681,2016,11,15,Tuesday,2.0,0.0,0.0,1,3.0,14.3,14.3,87.6,16.8,28498,24
682,2016,11,16,Wednesday,2.0,0.0,0.0,1,3.0,13.1,13.0,79.8,22.7,27439,24
683,2016,11,17,Thursday,2.0,0.0,0.0,1,3.0,10.1,7.9,70.6,22.6,27462,24
684,2016,11,18,Friday,2.0,0.0,0.0,1,1.0,6.3,2.9,71.8,19.1,26594,24
685,2016,11,19,Saturday,2.0,0.0,1.0,0,7.0,5.7,2.4,79.7,16.8,18069,24
686,2016,11,20,Sunday,2.0,0.0,1.0,0,3.0,7.7,4.7,85.0,20.5,10613,24
687,2016,11,21,Monday,2.0,0.0,0.0,1,7.0,10.0,9.0,86.4,16.7,19230,24
688,2016,11,22,Tuesday,2.0,0.0,0.0,1,7.0,10.4,9.4,75.4,19.9,27422,24
689,2016,11,23,Wednesday,2.0,0.0,0.0,1,2.0,9.0,7.9,84.1,10.8,28768,24
690,2016,11,24,Thursday,2.0,0.0,0.0,1,4.0,10.1,8.5,77.3,22.1,27941,24
691,2016,11,25,Friday,2.0,0.0,0.0,1,1.0,8.2,6.1,70.3,16.0,27413,24
692,2016,11,26,Saturday,2.0,0.0,1.0,0,1.0,6.3,5.0,85.5,7.8,19581,24
693,2016,11,27,Sunday,2.0,0.0,1.0,0,7.0,7.5,5.8,77.8,10.7,15446,24
694,2016,11,28,Monday,2.0,0.0,0.0,1,4.0,6.8,4.0,64.6,16.5,26765,24
695,2016,11,29,Tuesday,2.0,0.0,0.0,1,1.0,3.1,1.6,76.6,6.8,27607,24
696,2016,11,30,Wednesday,2.0,0.0,0.0,1,1.0,2.8,0.0,73.6,10.8,26934,24
697,2016,12,1,Thursday,3.0,0.0,0.0,1,1.0,4.4,1.5,73.0,12.5,26245,24
698,2016,12,2,Friday,3.0,0.0,0.0,1,4.0,6.9,5.7,85.1,6.6,25991,24
699,2016,12,3,Saturday,3.0,0.0,1.0,0,4.0,6.6,4.3,75.9,13.4,17898,24
700,2016,12,4,Sunday,3.0,0.0,1.0,0,1.0,4.7,2.0,78.0,13.9,15267,24
701,2016,12,5,Monday,3.0,0.0,0.0,1,1.0,3.6,2.1,90.5,7.0,26231,24
702,2016,12,6,Tuesday,3.0,0.0,0.0,1,4.0,7.2,6.6,93.6,6.5,28095,24
703,2016,12,7,Wednesday,3.0,0.0,0.0,1,1.0,12.1,12.1,83.6,12.8,29424,24
704,2016,12,8,Thursday,3.0,0.0,0.0,1,4.0,12.8,12.8,83.5,16.3,28366,24
705,2016,12,9,Friday,3.0,0.0,0.0,1,4.0,13.1,13.1,85.4,14.3,29714,24
706,2016,12,10,Saturday,3.0,0.0,1.0,0,7.0,12.3,12.1,89.2,15.1,14832,24
707,2016,12,11,Sunday,3.0,0.0,1.0,0,1.0,8.0,5.6,86.6,15.3,17450,24
708,2016,12,12,Monday,3.0,0.0,0.0,1,4.0,8.3,7.1,91.5,10.6,25275,24
709,2016,12,13,Tuesday,3.0,0.0,0.0,1,3.0,11.6,11.4,90.8,10.0,26520,24
710,2016,12,14,Wednesday,3.0,0.0,0.0,1,1.0,10.3,9.5,85.2,9.9,28861,24
711,2016,12,15,Thursday,3.0,0.0,0.0,1,4.0,9.0,7.5,89.5,11.8,28195,24
712,2016,12,16,Friday,3.0,0.0,0.0,1,4.0,9.5,8.6,90.0,8.0,27621,24
713,2016,12,17,Saturday,3.0,0.0,1.0,0,4.0,7.4,6.5,95.9,6.2,17238,24
714,2016,12,18,Sunday,3.0,0.0,1.0,0,4.0,8.1,7.2,90.7,6.5,14970,24
715,2016,12,19,Monday,3.0,0.0,0.0,1,4.0,7.2,6.0,88.4,7.5,23535,24
716,2016,12,20,Tuesday,3.0,0.0,0.0,1,4.0,6.2,4.0,80.0,11.2,24864,24
717,2016,12,21,Wednesday,3.0,0.0,0.0,1,3.0,10.3,9.3,83.3,17.2,23136,24
718,2016,12,22,Thursday,3.0,0.0,0.0,1,1.0,8.3,6.4,80.1,12.6,21461,24
719,2016,12,23,Friday,3.0,0.0,0.0,1,4.0,9.9,8.9,84.7,21.3,14409,24
720,2016,12,24,Saturday,3.0,0.0,1.0,0,2.0,9.0,6.1,75.4,24.9,7890,24
721,2016,12,25,Sunday,3.0,0.0,1.0,0,4.0,12.5,12.5,79.4,27.7,36653,24
722,2016,12,26,Monday,3.0,1.0,0.0,0,1.0,8.4,5.5,70.5,22.0,11455,24
723,2016,12,27,Tuesday,3.0,1.0,0.0,0,1.0,4.2,2.5,81.9,7.5,10842,24
724,2016,12,28,Wednesday,3.0,0.0,0.0,1,1.0,2.2,0.0,97.2,7.4,12428,24
725,2016,12,29,Thursday,3.0,0.0,0.0,1,1.0,3.8,2.4,90.0,6.1,14052,24
726,2016,12,30,Friday,3.0,0.0,0.0,1,4.0,3.3,1.1,98.7,9.0,11566,24
727,2016,12,31,Saturday,3.0,0.0,1.0,0,4.0,7.4,5.0,91.0,13.3,11424,24
728,2017,1,1,Sunday,3.0,0.0,1.0,0,7.0,7.0,4.4,88.4,14.1,6421,24
729,2017,1,2,Monday,3.0,1.0,0.0,0,1.0,3.7,0.9,83.1,11.2,11823,24
730,2017,1,3,Tuesday,3.0,0.0,0.0,1,1.0,3.4,-0.6,81.4,18.9,19436,24
